year,sector,sector_order,row_type,nominal_value_added_millions,share_of_value_added_percent,hours_millions,share_of_hours_percent,measurable_group,va_source,hours_source,classification_note,source_note
2019,"Educational services, health care, and social assistance",12,service_detail,1.874121e6,8.554940213775705,40332.513,14.147502485094432,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2019,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,820027.0,3.743238541525254,23534.263000000003,8.25515246911012,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2019,"Other services, except government",14,service_detail,462869.0,2.1128927224070093,11868.387999999999,4.163094145015584,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2019,Services,15,services_total,5.846016e6,26.685746207836203,117816.22100000002,41.32659126352814,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2019,Government,16,sector,3.81707e6,17.424064743843555,40691.178,14.273312002066914,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2019,Total,17,total,2.1906886e7,100.0,285085.746,100.0,Total,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,"Agriculture, forestry, fishing, and hunting",1,sector,202546.0,0.9311898915513594,6633.057,2.484247169390778,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,Mining,2,sector,192737.0,0.8860937571116406,1311.215,0.49108309369461617,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,Utilities,3,sector,315001.0,1.4481932352580142,1104.168,0.4135387693083109,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,Construction,4,sector,956499.0,4.3974316949186045,17002.503,6.367866271963021,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,Manufacturing,5,sector,2.129065e6,9.788215054633492,24187.489999999998,9.05882514912321,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,Wholesale trade,6,sector,1.058458e6,4.866180473727789,10999.759,4.119687221100428,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,Retail trade,7,sector,1.096593e6,5.041503247390617,24119.713,9.033440952907227,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,Transportation and warehousing,8,sector,630089.0,2.8967864464255255,12986.909,4.863925023165883,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,Information,9,sector,1.136462e6,5.224797954697901,5034.705999999999,1.8856244005161973,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,"Finance, insurance, real estate, rental, and leasing",10,sector,4.600129e6,21.148744604347968,17145.214,6.421315141434657,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,Professional and business services,11,service_detail,2.686818e6,12.352442220721418,39758.327,14.890496389441996,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,"Educational services, health care, and social assistance",12,service_detail,1.860809e6,8.55492841580576,38728.625,14.504847015583755,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,605161.0,2.782181854794033,18208.15,6.819411486640731,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,"Other services, except government",14,service_detail,436187.0,2.0053366900660237,10337.435000000001,3.871630175575329,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,Services,15,services_total,5.588975e6,25.694889181387236,107032.53699999998,40.0863850672418,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,Government,16,sector,3.844756e6,17.675974458549852,39447.441,14.77406174015386,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2020,Total,17,total,2.175131e7,100.0,267004.712,100.0,Total,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,"Agriculture, forestry, fishing, and hunting",1,sector,247203.0,1.0194933674348077,6427.902999999999,2.30936678969859,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,Mining,2,sector,317226.0,1.3082762061054045,1265.504,0.45466039388440127,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,Utilities,3,sector,360944.0,1.4885742244850961,1107.392,0.39785514933531224,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,Construction,4,sector,1.009656e6,4.163936503160391,17790.816,6.391745431136455,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,Manufacturing,5,sector,2.38652e6,9.84228068126405,24878.768000000004,8.93824947075524,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,Wholesale trade,6,sector,1.123888e6,4.635042300213068,11363.761,4.08268330425522,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,Retail trade,7,sector,1.256879e6,5.183512352876355,24925.796,8.955145323319588,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,Transportation and warehousing,8,sector,762434.0,3.144364777558485,14205.333,5.103581100525233,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,Information,9,sector,1.26571e6,5.2199324041209465,5351.357999999999,1.9225941096167547,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,"Finance, insurance, real estate, rental, and leasing",10,sector,4.996282e6,20.60523683302353,17410.676999999996,6.255172059996717,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,Professional and business services,11,service_detail,3.020137e6,12.455389458236581,42365.829,15.220864177734079,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,"Educational services, health care, and social assistance",12,service_detail,1.992744e6,8.21830354403267,39734.238999999994,14.275407074522827,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,797945.0,3.2908161918656633,20231.04,7.268450052383144,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,"Other services, except government",14,service_detail,467730.0,1.9289718682632597,10887.023,3.9114045988069064,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,Services,15,services_total,6.278556e6,25.893481062398177,113218.13100000001,40.676125903446966,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,Government,16,sector,4.242334e6,17.49586928735969,40395.058,14.512820964029537,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2021,Total,17,total,2.4247632e7,100.0,278340.497,100.0,Total,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,"Agriculture, forestry, fishing, and hunting",1,sector,306704.0,1.1424346779493688,6313.704,2.2011337402149325,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,Mining,2,sector,436516.0,1.6259684121489992,1419.963,0.4950388027625014,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,Utilities,3,sector,405821.0,1.5116333123796586,1136.512,0.3962198591126783,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,Construction,4,sector,1.10959e6,4.133086279624133,18446.413,6.430935317879862,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,Manufacturing,5,sector,2.637798e6,9.825473122702961,25878.907,9.022110532515367,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,Wholesale trade,6,sector,1.281227e6,4.772412994695328,11723.87,4.087268871472854,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,Retail trade,7,sector,1.351106e6,5.03270367515735,24716.389,8.61682425469696,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,Transportation and warehousing,8,sector,882850.0,3.288507666765351,15121.119999999999,5.271645205704737,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,Information,9,sector,1.334169e6,4.969615433268009,5632.280999999999,1.963570630405147,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,"Finance, insurance, real estate, rental, and leasing",10,sector,5.422209e6,20.19706163822177,17818.221,6.21193002296374,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,Professional and business services,11,service_detail,3.315369e6,12.349341762084357,44130.17600000001,15.385013195934315,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,"Educational services, health care, and social assistance",12,service_detail,2.145985e6,7.993530186626768,40721.647999999994,14.196705035579102,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,"Arts, entertainment, recreation, accommodation, and food services",13,service_detail,937094.0,3.4905598952028205,22289.366,7.770696179390031,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,"Other services, except government",14,service_detail,530159.0,1.974777069835931,11520.058,4.016214309862002,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,Services,15,services_total,6.928607e6,25.808208913749876,118661.248,41.36862872076545,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,Government,16,sector,4.749927e6,17.692893873337198,39970.099,13.93469404150577,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2022,Total,17,total,2.6846524e7,100.0,286838.727,100.0,Total,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2023,"Agriculture, forestry, fishing, and hunting",1,sector,279474.0,0.9778608502267658,6363.945,2.187119656467205,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2023,Mining,2,sector,389344.0,1.3622886381942145,1472.203,0.5059572512977388,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2023,Utilities,3,sector,419714.0,1.468551238727312,1151.644,0.3957895974356343,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2023,Construction,4,sector,1.221611e6,4.274335255180695,18745.979,6.442497405402064,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2023,Manufacturing,5,sector,2.788217e6,9.755784961165341,25880.486,8.894438850355293,Griliches measurable sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
2023,Wholesale trade,6,sector,1.356549e6,4.746474299985934,11944.623,4.105051151823323,Other sectors,Current BEA-BLS ILPA Value Added sheet.,"BLS detailed industries hours/employment workbook; hours worked, millions of hours.","Information is classified as unmeasurable because modern Information includes publishing/software, motion picture/sound, broadcasting/telecom, and data/internet/other information services.","BEA-BLS historical KLEMS 1963-2016, current BEA-BLS ILPA 1997-2024, and BLS detailed industry hours/employment 1987-2025."
